compound_name,class_label,class_name,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation2,fr_Nhpyrrole,fr_aldehyde,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_halogen,fr_imide,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_pyridine,fr_unbrch_alkane,fr_urea
dehydrozingerone,1,Vanilloid_Gingerol,10.67103481670446,10.67103481670446,0.016627928949357162,-0.016627928949357162,0.7448950262252774,10.428571428571429,192.214,180.11799999999997,192.078644244,74.0,0.16057174882282887,-0.5042543435663184,0.5042543435663184,0.16057174882282887,1.5,2.2142857142857144,2.7857142857142856,16.47400879179596,10.15241973279042,1.9951954362328344,-2.0268017164848846,2.260708270463692,-1.8478232139701938,5.910801730767709,-0.11212397719470263,2.1623014002486505,2.9485073365729093,366.7954352945213,10.55204176387779,8.150461522375814,8.150461522375814,6.6302289553358005,4.18882085291325,4.18882085291325,2.8752699703776146,2.8752699703776146,1.7142702126761267,1.7142702126761267,1.0114633135707054,1.0114633135707054,-1.77,1295.2185387489417,10.31176614881439,4.461634441593407,2.622440832671096,82.63581174104239,9.843390348640755,0.0,17.28226861293275,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,12.142387175295491,30.695942935144718,0.0,7.109797541277533,14.637927532712578,11.85926505319882,0.0,0.0,6.923737199690624,7.109797541277533,29.838572803915707,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,17.99956988248318,4.794537184071822,0.0,12.487188691387619,24.27512131221871,0.0,6.076020106833881,46.53,0.0,9.901064578912528,11.532756779648844,5.749511833283905,5.563451491696996,26.175921916263647,18.208754243757102,0.0,0.0,4.736862953800049,4.923618669690098,0.0,10.67103481670446,9.2963317271353,0.8146759259259261,0.4724248866213161,4.893561035525321,3.135034013605442,1.480301949483497,1.4796836419753086,0.18181818181818182,14.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.286237928800521,1.0,2.0029999999999997,54.37380000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
vanillyl alcohol,1,Vanilloid_Gingerol,9.123842592592592,9.123842592592592,0.04499999999999993,-0.04499999999999993,0.6647702148227781,9.636363636363637,154.165,144.08499999999998,154.06299418,60.0,0.16033567848250477,-0.5042545886858811,0.5042545886858811,0.16033567848250477,1.4545454545454546,2.1818181818181817,2.727272727272727,16.47406884506955,10.188641381578792,1.9986214738667523,-2.0317099757333343,2.2537633430396418,-1.8674967766775235,5.408851472021698,0.2801591920228526,2.054947782314328,3.021543291114781,245.09252842272394,8.267584713501616,6.241833070219204,6.241833070219204,5.274386907679233,3.243794261768471,3.243794261768471,2.164315067158727,2.164315067158727,1.4267077516527822,1.4267077516527822,0.8203877287430628,0.8203877287430628,-1.22,343.17627964649273,7.882249488752557,3.253808596667817,1.62083910422299,64.86330008218907,14.94991774348146,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06636706846161,17.696185628620217,0.0,13.716679505790452,14.94991774348146,0.0,0.0,0.0,6.606881964512918,7.109797541277533,23.762552697081826,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,17.322852330958945,6.606881964512918,0.0,5.563451491696996,18.19910120538483,0.0,0.0,49.69,0.0,0.0,12.356393797796823,5.749511833283905,5.563451491696996,13.176164609739143,12.13273413692322,0.0,0.0,14.94991774348146,4.826342592592592,0.0,0.0,17.835104875283445,0.7218981481481483,0.47337962962963,4.719814814814815,0.0,-0.04499999999999993,1.468459939531368,0.25,11.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.3315755588712346,1.0,0.8930999999999998,40.581600000000016,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
vanillic acid,1,Vanilloid_Gingerol,10.443189720332578,10.443189720332578,0.06712962962962954,-1.0478703703703698,0.6933988517563217,9.416666666666666,168.14799999999997,160.08399999999997,168.042258736,64.0,0.3353226528876391,-0.5042542960594021,0.5042542960594021,0.3353226528876391,1.5,2.1666666666666665,2.6666666666666665,16.474257059941493,10.179972326124739,2.0639806970678682,-2.0237612518217682,2.254188822311344,-1.9587900841378811,5.879545107758188,0.0696214337364312,2.045916443788426,3.134300249949543,305.92621196610224,9.137828201504695,6.4429745794965205,6.4429745794965205,5.647065707741408,3.25174404814027,3.25174404814027,2.191780592689741,2.191780592689741,1.4266730550573783,1.4266730550573783,0.8106562618465747,0.8106562618465747,-1.71,482.83628073406857,8.38718172983479,3.126513566573834,1.47373568837786,69.02482218223285,14.94991774348146,0.0,11.49902366656781,0.0,0.0,5.9693052879518484,0.0,4.794537184071822,0.0,0.0,0.0,18.19910120538483,0.0,12.673249032974528,19.74445492755328,5.9693052879518484,0.0,0.0,0.0,7.109797541277533,23.762552697081826,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,23.292157618910792,0.0,0.0,10.357988675768818,18.19910120538483,0.0,0.0,66.76,5.9693052879518484,4.794537184071822,17.062475158264807,0.0,0.0,25.30889874666236,0.0,0.0,0.0,14.94991774348146,4.722453703703703,0.0,10.443189720332578,17.657289304610735,0.08763888888888904,-0.9530555555555547,3.8473611111111112,0.0,0.0,1.3617894935752077,0.125,12.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.185219788637389,1.0,1.099,41.61810000000001,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
acetovanillone,1,Vanilloid_Gingerol,10.887634164777023,10.887634164777023,0.04398148148148184,-0.04787037037037001,0.6786166527324065,9.5,166.17599999999996,156.09599999999998,166.06299418,64.0,0.16069995325019046,-0.5042543208289495,0.5042543208289495,0.16069995325019046,1.5,2.1666666666666665,2.6666666666666665,16.474033749268045,10.12926000979388,2.042093191873751,-2.0305083368184325,2.25616388499937,-1.9244940322567061,5.94196376408917,0.10126141344420168,2.045916443788426,3.1343002499495434,304.64199945095794,9.137828201504695,6.995760983996562,6.995760983996562,5.647065707741407,3.528137250390291,3.528137250390291,2.442814246129155,2.442814246129155,1.5862487447786104,1.5862487447786104,0.8966157179852197,0.8966157179852197,-1.51,482.83628073406857,8.585328884652048,3.2579530539373915,1.5570110928371719,70.59553054443343,9.843390348640755,0.0,17.28226861293275,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,25.122838405075452,5.563451491696996,7.109797541277533,14.637927532712578,5.783244946364939,0.0,0.0,6.923737199690624,7.109797541277533,23.762552697081826,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,17.99956988248318,0.0,0.0,17.28172587545944,18.19910120538483,0.0,0.0,46.53,0.0,9.901064578912528,11.532756779648844,11.3129633249809,0.0,26.166268877891376,6.06636706846161,0.0,0.0,4.736862953800049,4.833564814814815,0.0,10.887634164777023,9.18043745275888,0.5320833333333337,0.31805555555555665,4.507361111111111,0.0,1.464108087679516,1.4434221466364323,0.2222222222222222,12.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.3308832049007533,1.0,1.6033999999999997,44.66330000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
guaiacol,1,Vanilloid_Gingerol,8.98550925925926,8.98550925925926,0.1805555555555558,0.1805555555555558,0.6127725486570803,9.0,124.13899999999997,116.07499999999997,124.052429496,48.0,0.15997372112016497,-0.5042548357902157,0.5042548357902157,0.15997372112016497,1.3333333333333333,2.0,2.4444444444444446,16.473959000435112,10.308952917667575,1.9357138577099888,-1.9872980717789173,2.2246735315871584,-1.80311026214299,5.370720836721779,0.3732712808331071,1.8934931172271934,3.0065240073265844,195.86256853719752,6.69023444431199,5.164862962722324,5.164862962722324,4.342535255101096,2.6633295026354,2.6633295026354,1.6718488391821222,1.6718488391821222,1.0851702186431136,1.0851702186431136,0.6297770429967046,0.6297770429967046,-1.1800000000000002,130.65102508867633,5.947877237851663,2.3955617406597787,1.1340794947334671,53.704124215596465,9.843390348640755,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.13273413692322,12.13273413692322,0.0,7.109797541277533,9.843390348640755,0.0,0.0,0.0,0.0,7.109797541277533,24.26546827384644,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,12.216324936118239,0.0,0.0,0.0,24.26546827384644,0.0,0.0,29.46,0.0,0.0,5.749511833283905,5.749511833283905,0.0,7.109797541277533,24.26546827384644,0.0,0.0,9.843390348640755,4.794953703703704,0.0,0.0,8.98550925925926,0.0,0.69212962962963,6.837870370370371,0.0,0.0,1.5228703703703703,0.14285714285714285,9.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5831674610154005,1.0,1.4008,34.6588,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
curcumin,1,Vanilloid_Gingerol,11.929398258550947,11.929398258550947,0.0066228737638580615,-0.3472421159821948,0.5481228320623275,11.037037037037036,368.38500000000005,348.2250000000001,368.1259883599999,140.0,0.16291864446768706,-0.5042543435663183,0.5042543435663183,0.16291864446768706,0.8148148148148148,1.2222222222222223,1.5925925925925926,16.477050169603647,10.096400737248555,2.0561856015763498,-2.0329049045711,2.272025950728497,-2.014477536442097,6.104423630737161,-0.1213933170124774,2.6624414187063987,1.9588614829982387,822.0399999194264,19.811190308942127,15.008029825938177,15.008029825938177,12.922253953220077,8.084748487013048,8.084748487013048,5.638641501457053,5.638641501457053,3.679371064943775,3.679371064943775,2.2636839018519117,2.2636839018519117,-3.54,881033.8147469718,19.780378892165626,9.238837190939822,5.7434025122363215,156.53237245425527,19.68678069728151,0.0,34.5645372258655,0.0,0.0,0.0,9.589074368143644,0.0,0.0,0.0,24.284774350590983,47.544411470908194,0.0,20.640416705481076,29.275855065425148,23.71853010639764,0.0,0.0,6.4208216229260096,14.219595082555067,59.67714560783141,22.99804733313562,9.473725907600098,0.0,22.99804733313562,0.0,35.99913976496636,9.589074368143644,0.0,17.54772460632,48.55024262443742,0.0,12.152040213667762,93.06000000000002,0.0,19.802129157825057,29.486335182223698,22.6259266499618,0.0,38.504369433146046,36.417508487514205,0.0,0.0,9.473725907600098,9.9963865408032,0.0,23.858796517101894,19.084873988348342,1.3281099055512147,-0.08321130833867896,9.34009717565953,5.442434020771863,0.0,2.865846493435974,0.14285714285714285,27.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,2.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,6.768433339252623,2.0,3.3699000000000026,102.01660000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
demethoxycurcumin,1,Vanilloid_Gingerol,11.848960718163912,11.848960718163912,0.01437242497323088,-0.3264833711262276,0.5972703046150961,11.08,338.359,320.21500000000003,338.1154236759999,128.0,0.16291864446754567,-0.5079662507798103,0.5079662507798103,0.16291864446754567,0.92,1.48,2.08,16.47405859423948,10.099317611209724,2.0458928247599237,-2.0292572179905175,2.2622450054420367,-2.013945809210868,6.104222130885245,-0.12139217624844151,2.602379425383732,1.9239368031194553,816.4801992574089,18.233840039752504,13.67713180466394,13.67713180466394,11.973565548236332,7.555709384650586,7.555709384650586,5.29888749751777,5.29888749751777,3.3686804580977787,3.3686804580977787,2.051232613418495,2.051232613418495,-3.34,350800.74654172704,18.00525496440337,8.494797745957706,5.657061736868645,145.05388511035179,14.94991774348146,5.749511833283905,23.06551355929769,0.0,0.0,0.0,9.589074368143644,0.0,0.0,0.0,30.351141419052592,47.544411470908194,0.0,13.530619164203543,24.5389921116251,23.71853010639764,0.0,0.0,6.4208216229260096,7.109797541277533,65.74351267629302,17.248535499851716,4.736862953800049,0.0,17.248535499851716,0.0,28.88934222368882,9.589074368143644,0.0,17.54772460632,54.61660969289903,0.0,12.152040213667762,83.83000000000001,0.0,19.802129157825057,29.486335182223698,11.3129633249809,5.563451491696996,37.460938960330125,36.417508487514205,0.0,0.0,4.736862953800049,4.990633215129492,0.0,23.655140360564694,18.706499014379993,1.4309385823134577,-0.1702860201678551,11.055938100476686,5.560502273733695,0.0,1.4373011402365057,0.1,25.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,2.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,6.118039971480303,2.0,3.3613000000000035,95.46460000000002,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
bisdemethoxycurcumin,1,Vanilloid_Gingerol,11.725742102013749,11.725742102013749,0.15557612867693438,-0.2931193310657594,0.6336797897678055,11.130434782608695,308.33299999999997,292.205,308.10485899199995,116.0,0.16291862667639043,-0.5079662507798103,0.5079662507798103,0.16291862667639043,0.6956521739130435,1.0434782608695652,1.391304347826087,16.256551529037576,10.102761444819869,2.0312918595172054,-1.951375576540296,2.1179592958972306,-2.0134045370243645,6.104021352840205,-0.1213910342123058,2.5366473906811318,1.8765539867115595,672.4440098547,16.656489770562878,12.346233783389703,12.346233783389703,11.024877143252587,7.026670282288125,7.026670282288125,4.959133493578486,4.959133493578486,3.0579898512517825,3.0579898512517825,1.8387813249850764,1.8387813249850764,-3.1399999999999997,139292.3815170823,16.234316656080026,7.750725806243812,5.629437288967087,133.5753977664483,10.213054789681411,11.49902366656781,11.566489892729878,0.0,0.0,0.0,9.589074368143644,0.0,0.0,0.0,36.417508487514205,47.544411470908194,0.0,6.4208216229260096,19.802129157825057,23.71853010639764,0.0,0.0,6.4208216229260096,0.0,71.80987974475464,11.49902366656781,0.0,0.0,11.49902366656781,0.0,21.77954468241129,9.589074368143644,0.0,17.54772460632,60.68297676136064,0.0,12.152040213667762,74.60000000000001,0.0,9.589074368143644,29.486335182223698,0.0,11.126902983393991,36.417508487514205,36.417508487514205,0.0,0.0,10.213054789681411,0.0,0.0,23.451484204027494,18.328124040411648,1.533767259075701,-0.27508640477764956,12.783140374567282,5.678570526695527,0.0,0.0,0.05263157894736842,23.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,2.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,5.470771176217966,2.0,3.3527000000000022,88.91260000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
coniferyl alcohol,1,Vanilloid_Gingerol,9.261898856764928,9.261898856764928,0.003166572184429395,0.003166572184429395,0.7389052203835135,10.615384615384615,180.20299999999997,168.10699999999997,180.078644244,70.0,0.16057155719874902,-0.5042543435738578,0.5042543435738578,0.16057155719874902,1.4615384615384615,2.230769230769231,2.8461538461538463,16.474015825498054,10.163138587584164,1.989888186341512,-2.027081605666874,2.260190335047399,-1.8387418724968725,5.5493158567098035,0.3432469307282335,2.1649831689485874,2.923479810252716,305.03820984224546,9.681798275874712,7.396533608598457,7.396533608598457,6.274386907679233,3.920497629567207,3.920497629567207,2.5162293399170164,2.5162293399170164,1.6194892164688537,1.6194892164688537,0.9866716356578733,0.9866716356578733,-1.4800000000000002,935.2727289857897,9.606805555555557,4.52226912247949,2.487864514918371,76.90358127879804,14.94991774348146,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.218407282129373,17.696185628620217,0.0,13.716679505790452,14.94991774348146,6.076020106833881,0.0,0.0,0.0,13.716679505790452,29.838572803915707,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,23.92973429547186,0.0,0.0,5.563451491696996,24.27512131221871,0.0,6.076020106833881,49.69,0.0,5.106527394840706,12.356393797796823,5.749511833283905,5.563451491696996,7.109797541277533,30.351141419052592,0.0,0.0,9.843390348640755,4.919207530234316,0.0,0.0,17.80312043335853,0.8784259259259262,0.5451280234315954,4.987487717309146,3.3688303099017385,0.003166572184429395,1.4946334876543208,0.2,13.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.3418892407348704,1.0,1.4062999999999997,50.778600000000026,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
sinapic acid,1,Vanilloid_Gingerol,10.349808988410178,10.349808988410178,0.1134490740740739,-1.0499919690098258,0.7578877168072972,10.375,224.212,212.11599999999996,224.068473484,86.0,0.3278212209588248,-0.5016992098707758,0.5016992098707758,0.3278212209588248,1.25,1.75,2.125,16.491475338575178,10.143965510398264,2.092745145898229,-2.086528262490714,2.3681182998787444,-1.907149486948005,5.851966783466233,-0.1308601357254943,2.270717895965555,3.1632018147177545,397.3782531356381,12.129392033067417,8.928573139150009,8.928573139150009,7.5789173603195445,4.44146675302569,4.44146675302569,2.9456027643531155,2.9456027643531155,1.9204950182176046,1.9204950182176046,1.1774990439637723,1.1774990439637723,-2.17,3337.955307069366,11.90230657989877,5.064021088708007,2.6621335264996437,92.54359072274531,19.68678069728151,0.0,11.49902366656781,5.749511833283905,0.0,5.9693052879518484,0.0,4.794537184071822,0.0,0.0,0.0,23.772205735454097,6.076020106833881,14.219595082555067,24.481317881353334,12.04532539478573,0.0,0.0,0.0,14.219595082555067,23.772205735454097,17.248535499851716,9.473725907600098,0.0,17.248535499851716,0.0,30.401955160188322,4.794537184071822,0.0,5.563451491696996,18.208754243757102,0.0,6.076020106833881,75.99,5.9693052879518484,9.901064578912528,17.248535499851716,5.563451491696996,6.076020106833881,32.428349326312166,0.0,0.0,0.0,14.580253302440804,9.847237339380197,0.0,10.349808988410178,18.083927784076593,0.5637962962962964,-0.7108692365835214,3.022407407407407,2.3730895691609977,0.0,2.803935185185185,0.18181818181818182,16.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,3.767095720304715,1.0,1.5071999999999999,57.88060000000002,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
homovanillic acid,1,Vanilloid_Gingerol,10.349948034769463,10.349948034769463,0.010776643990929813,-0.9094973544973539,0.7321308180059605,9.615384615384615,182.17499999999998,172.09499999999997,182.0579088,70.0,0.3073171596154548,-0.504254602281173,0.504254602281173,0.3073171596154548,1.5384615384615385,2.230769230769231,2.769230769230769,16.474106617341292,10.129561939415934,2.0465454341036327,-2.038906888258374,2.257199341736794,-1.9952146621044797,5.701498282754893,-0.13572850061342193,2.0727108776749703,2.922629770473808,319.3907822709721,9.844934982691242,7.1500813606830675,7.1500813606830675,6.1302289553358005,3.708850829326818,3.708850829326818,2.576716422670298,2.576716422670298,1.5994834362025712,1.5994834362025712,1.0066165822725488,1.0066165822725488,-1.71,752.3940485960143,9.378573959255977,3.798672317749581,2.3655626219082424,75.38976429662947,14.94991774348146,0.0,11.49902366656781,0.0,0.0,5.9693052879518484,4.794537184071822,0.0,0.0,0.0,6.06636706846161,17.696185628620217,0.0,13.530619164203543,19.74445492755328,5.9693052879518484,0.0,0.0,6.4208216229260096,7.109797541277533,23.762552697081826,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,23.292157618910792,11.21535880699783,0.0,5.563451491696996,18.19910120538483,0.0,0.0,66.76,5.9693052879518484,9.901064578912528,12.170333456209914,11.3129633249809,0.0,19.242531678200752,6.06636706846161,0.0,0.0,9.843390348640755,4.824263983371126,0.0,10.349948034769463,17.693145786092217,0.5992129629629632,-0.6082114512471646,4.464814814814815,-0.07277777777777783,0.0,1.416270313681028,0.2222222222222222,13.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.740471482999444,1.0,1.0278999999999998,45.99860000000002,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
syringaldehyde,1,Vanilloid_Gingerol,10.461341647770219,10.461341647770219,0.10129629629629622,-0.10129629629629622,0.7139059911063813,9.384615384615385,182.17499999999998,172.09499999999997,182.0579088,70.0,0.2002796743605945,-0.5016991880642587,0.5016991880642587,0.2002796743605945,1.2307692307692308,1.6923076923076923,2.0,16.491397323433578,10.174306256149004,2.095551132366435,-2.0771030553445495,2.3591634922307385,-1.9102202797183452,5.777897651938368,0.11176293275990483,2.1804412468458265,3.2774778265214106,294.38589476880867,9.844934982691242,7.404009274460425,7.404009274460425,6.223075312662977,3.627429602511149,3.627429602511149,2.391882893228674,2.391882893228674,1.6382173776483802,1.6382173776483802,0.9818018454808887,0.9818018454808887,-1.7100000000000002,893.9809112067888,9.378573959255977,3.798672317749581,1.7177515211299148,75.70907577394033,14.580253302440804,6.2861605231295545,11.49902366656781,5.749511833283905,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,12.13273413692322,5.563451491696996,14.219595082555067,19.374790486512627,6.2861605231295545,0.0,0.0,0.0,14.219595082555067,17.696185628620217,17.248535499851716,9.473725907600098,0.0,17.248535499851716,0.0,25.612283000525323,0.0,0.0,10.357988675768818,12.13273413692322,0.0,0.0,55.76,0.0,9.901064578912528,17.248535499851716,11.849612014826551,0.0,26.352329219478285,0.0,0.0,0.0,9.473725907600098,9.68212962962963,0.0,10.461341647770219,9.442832577475436,0.3949074074074075,0.34583333333333366,2.8707407407407404,0.6572222222222222,0.0,2.8116591080876794,0.2222222222222222,13.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.740471482999444,1.0,1.2218999999999998,46.59830000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
